page_name,user_name,facebook_id,page_category,page_admin_top_country,page_description,page_created,likes_at_posting,followers_at_posting,post_created,post_created_date,post_created_time,type,total_interactions,likes,comments,shares,love,wow,haha,sad,angry,care,video_share_status,is_video_owner,post_views,total_views,total_views_for_all_crossposts,video_length,url,message,link,final_link,image_text,link_text,description,sponsor_id,sponsor_name,sponsor_category,overperforming_score_weighted_likes_1x_shares_1x_comments_1x_love_1x_wow_1x_haha_1x_sad_1x_angry_1x_care_1x,group_name,date_r
NA,BlexitAmerica,100068618961276,NON_PROFIT,US,BLEXIT Foundation is a 501(c)(3) non-profit organization dedicated to the advancement of urban and m,2018-07-30T14:34:50Z,46542,53814,2021-07-25T17:36:40Z,2021-07-25,17:36:40,Native Video,108332,40973,7236,41564,17501,207,176,58,134,483,owned,Yes,668115,1116785,0,00:05:06,https://www.facebook.com/2037695643113766/posts/2837806873102635,Our very own BLEXIT Tennessee leader destroys critical race theory. Take a listen.,https://www.facebook.com/BlexitAmerica/videos/1730198240521961/,NA,NA,BLEXIT Tennessee Destroys Critical Race Theory,NA,NA,NA,NA,416.66,Blexit,2021-07-26T00:00:00Z
Mythinformed MKE,MythinformedMKE,404189763007168,COMMUNITY_ORGANIZATION,US,"We promote viewpoint diversity to limit the effects of authoritarian ideology. We host heterodox dialogue events. (#Mythcon #MindsIRL #BetterDiscourse) 501(c)3 

http://www.mythinformed.org  Patreon: https://tinyurl.com/y7hpl38m",2013-01-31T21:53:29Z,7775,8024,2021-10-20T15:49:02Z,2021-10-20,15:49:02,Native Video,11383,6260,1388,1958,1521,40,87,14,82,33,owned,Yes,283852,294992,0,00:01:10,https://www.facebook.com/404189763007168/posts/4464637240295713,"Wow! Condoleezza Rice has a brilliant response to Critical Race Theory in k-12 classrooms. Unsurprisingly, she received a very limited applause from The View’s audience.",https://www.facebook.com/MythinformedMKE/videos/411172170645204/,NA,NA,NA,NA,NA,NA,NA,406.54,NA,2021-10-21T00:00:00Z
Vlad Placinta,vladplacintadumitru,1791388504495732,ENTREPRENEUR,RO,"În Asociația „Salvează o Inimă”, ineditul nu este doar faptul că salvăm copii cu malformații grave, ci însăși modul în care această asociație a luat ființă și a crescut într-un mod impresionant, de unde lumea se aștepta mai puțin.",2018-01-23T11:30:35Z,NA,NA,2020-11-03T16:26:57Z,2020-11-03,16:26:57,Photo,115522,2825,1055,109267,140,5,1,1694,4,531,NA,-,0,0,0,N/A,https://www.facebook.com/1791388504495732/posts/2482021465432429,"VĂ ROG CU LACRIMI ÎN OCHI SĂ O SALVĂM PE GABRIELA ESTE O TÂNĂRĂ DE DOAR 18 ANI. DĂ UN SHARE DUREAZĂ DOAR DOUĂ SECUNDE ȘI E GRATUIT DONEAZĂ PENTRU GABRIELA: https://bit.ly/31rtBsB:=:https://salveazaoinima.ro/gabriela-negruta/?utm_source=gabriela_negruta_21.10.2020&utm_medium=post&utm_campaign=gabriela_negruta_21.10.2020&utm_term=gabriela_negruta_21.10.2020&utm_content=gabriela_negruta_21.10.2020 Ajută-o pe Gabriela să facă transplantul de celule stem.. Pentru mine vârsta de 18 ani a devenit maturitate și înțelepciune, nu doar în cuvinte, ci la propriu. Dumnezeu mi-a trimis în cale oameni care m-au îmbogățit cu bunătate și putere lăuntrică, oameni cu chip de înger care mi-au demonstrat că anume credința e cea care vindecă. Mi-am recăpătat aripile și acum merg înainte cu convingerea că toate greutățile prin care trec e drumul spre fericirea absolută. Însă recent am fost anunțată că tratamentul făcut nu prea a avut efect, iar starea mea s-a agravat. Urmează să fac alte proceduri de chimioterapie și la final transplant de celule stem. Însă toate astea au un preț ireal pentru familia mea, este vorba de 59.000$, dar eu știu că Dumnezeu are acești bani pentru mine, el lucrează prin oameni. Donații se pot face: Denumire entitate: Asociatia “SALVEAZA O INIMA” Cod de inregistrare fiscala: 31015982 Cont (IBAN) bancar: Cont RON: RO 05 BTRL 0070 1205 W828 70 XX Cont Euro: RO 28 BTRL EUR CRT 00 W828 7001 CONT USD: RO 68 BTRL USD CRT 00 W828 7001 COD SWIFT: BTRLRO22 COD BIC: BTRL Banca Transilvania Botosani Vă rugăm să specificați pentru transfer bancar numele de familie -NEGRUTA",https://www.facebook.com/vladplacintadumitru/photos/a.1792403521060897/2482021415432434/?type=3,NA,NA,NA,NA,NA,NA,NA,401.12,NA,2020-11-04T00:00:00Z
Votăm PAS. Susținem Maia Sandu!,NA,1639603802873029,none,NA,NA,NA,NA,NA,2020-12-14T12:07:59Z,2020-12-14,12:07:59,Photo,49461,982,28,47868,9,4,0,538,0,32,NA,-,0,0,0,N/A,https://www.facebook.com/groups/1639603802873029/permalink/1721567854676623,"VĂ ROG CU LACRIMI ÎN OCHI SĂ ÎL SALVĂM PE ANDREI ESTE TATĂL A DOI COPII MINORI DĂ UN SHARE DUREAZĂ DOAR DOUĂ SECUNDE ȘI E GRATUIT DONEAZĂ PENTRU ANDREI: https://bit.ly/36uF2Di Ajută-l pe Andrei să se opereze. Noi suntem deja la Istambul, am facut toate invistigatiile necesare si avem nevoie de suma de 26000 de dolari pentru a face interventia chirurgicala. din pacate chimia si radioterapia nu ne ajută ,unica scapare la viață e sa facem o interventie chirurgicala. Donații se pot face: Denumire entitate: Asociatia “SALVEAZA O INIMA” Cod de inregistrare fiscala: 31015982 Cont (IBAN) bancar: Cont RON: RO 05 BTRL 0070 1205 W828 70 XX Cont Euro: RO 28 BTRL EUR CRT 00 W828 7001 CONT USD: RO 68 BTRL USD CRT 00 W828 7001 COD SWIFT: BTRLRO22 COD BIC: BTRL Banca Transilvania Botosani Vă rugăm să specificați pentru transfer bancar numele de familie -Caracu",https://www.facebook.com/photo.php?fbid=427971831721278&set=gm.1721567854676623&type=3,NA,NA,Photos from Tatiana Caracu's post,NA,NA,NA,NA,343.48,NA,2020-12-15T00:00:00Z
NA,americansnippets,1662317660757785,PODCAST,US,"American Snippets is for America’s boldest citizens. The Podcast, Events, Great American Syndicate Community and Apparel are for those who understand patriotism is our common bond and the foundation upon which we can all unite.",2016-07-27T17:04:28Z,30010,32372,2021-06-01T18:56:46Z,2021-06-01,18:56:46,Native Video,73000,36268,2871,16142,17078,16,34,7,7,577,owned,Yes,238760,417980,0,00:00:58,https://www.facebook.com/1662317660757785/posts/2985811471741724,Heartwarming Father-Daughter video stops Critical Race Theory in its tracks. ❤️ Take this survey and win a free shirt: https://bit.ly/wethepeople-survey:=:https://join.greatamericansyndicate.com/gas-patriot-1776,https://www.facebook.com/americansnippets/videos/141724198019752/,NA,NA,NA,NA,NA,NA,NA,339.53,American Snippets,2021-06-02T00:00:00Z
NA,lulworthcrt,705112053268462,GOVERNMENT_ORGANIZATION,GB,"Volunteer Search & Rescue Team on call 24 hours a day 365 days a year. Trained in search, rope rescue, water rescue and first aid.

",2019-03-02T12:30:54Z,647,701,2020-05-31T02:12:34Z,2020-05-31,02:12:34,Photo,29380,1778,5000,18081,59,468,6,1396,2530,62,NA,-,0,0,0,N/A,https://www.facebook.com/705112053268462/posts/1037373490042315,"*CALL OUTS* 25 - 28. 30/05/20 An afternoon none of our team will forget in a hurry. The pagers sounded at 15:50, Solent asked the team to assist South Western Ambulance Service NHS Foundation Trust with a casulty who had been pulled from the sea bed after jumping from Durdle Door. Also tasked were Lulworth First Responders Kimmeridge Coastguard, Weymouth Lifeboat, Dorset Police, Dorset and Somerset Air Ambulance and Coastguard Rescue 175. Arriving on scene, the team made their way down the steps to the beach, locating the casualty near to the base of the steps. He was receiving help from the medical professionals already on scene. Lulworth CRT began to create a landing site for the helicopter. The beach had thousands of people on it and we thank the majority of people who complied with our shouting to clear a helicopter landing site, a very difficult challenge. Helimed landed on the beach. We were then made aware of a second casualty 2/3 of the way around the beach who had also jumped from the door. Somehow he had managed stagger back to his friends before falling very unwell. The paramedics deemed his injuries very serious and requested that like the first casualty, he be flown to the major trauma centre in Southampton. Team members and police now had to clear a second landing site for Rescue 175 which had been circling the area. The beach was cleared, many day trippers now on Scratchy Bottom beach. The second helicopter landed, unloaded their paramedic and stretcher before returning to base to refuel. The second casualty was carefully prepared for hospital. The first helicopter then left scene, flying at best speed to Southampton. The police then declared the beach to be closed. The thousands caught in-between the two landing sites now asked to leave the beach. Our Senior Coastal Operations Officer had been maintaining communications on high ground when a third casualty made himself known to him. He had also jumped from Durdle Door and had serious injuries to his torso. An ambulance crew (one of five on site) dealt with his injuries and took him to Dorset County Hospital on Dorchester. Rescue 175 was now back on scene and landed again on the beach. The second casualty was loaded on board, and flown to Southampton. They were met by our colleagues at Hill Head Coastguard Rescue Team who assisted with the transfers. The remaining beach goers were now asked to leave. The police had to deal with alcohol fuelled minor scuffles, as well as a small but out of control fire from a BBQ. On returning up the steps, a fourth casualty had identified on high ground above Durdle Door. The lady had a suspected broken ankle and due to gradient of the hill, a stretcher carry out was too risky. Coastgaurd Rescue 187 from St Athan was sent to the area. They dropped their paramedics on top of the hill, and walked down to the lady. She was placed in a rescue strop and winched into the aircraft. They flew her to the top of the hill and transferred her to a land ambulance. After a debrief, Lulworth and Kimmeridge retuned to their stations at about 21:30. We understand that four individuals jumped from Durdle Door (some 70ft) yesterday, encouraged by the crowds on the beach. Two of which are now seriously injured. Upsetting scenes like we and many others witnessed yesterday illustrate how very dangerous tombstoning is. We couldn’t discourage it enough. Thank you everyone who helped in one way or another yesterday including the Lulworth Estate staff who, as usual, were integral to keeping traffic flowing aiding emergency vehicles entering the area. We wish all the casualties the very best. We would also like to reiterate our thanks to the vast majority of beach goers who were patient and cooperative in what was very difficult situation. Described as a critical incident by police.",https://www.facebook.com/lulworthcrt/photos/a.705277436585257/1037372956709035/?type=3,NA,NA,Photos from Lulworth Coastguard Rescue Team's post,NA,NA,NA,NA,337.7,Lulworth Coastguard Rescue Team,2020-05-31T00:00:00Z
NA,TheDCPolitics,912274352202712,MEDIA_NEWS_COMPANY,US,The greatest politics news site God ever created.,2016-01-19T16:18:21Z,270049,261608,2021-06-28T07:40:00Z,2021-06-28,07:40:00,Link,14041,9000,773,3268,761,63,30,12,116,18,NA,-,0,0,0,N/A,https://www.facebook.com/912274352202712/posts/4005153572914759,She let them have it,https://dailycaller.com/2021/06/25/mom-virginia-school-board-critical-race-theory-teacher-training/,NA,NA,Woman Blasts Virginia School Board For Sneaking CRT Into Teacher Training,A mother blasted the Fairfax County school board for including critical race theory in training for teachers and staff during a June 24 meeting.,NA,NA,NA,305.24,The Daily Caller Politics,2021-06-28T00:00:00Z
The Daily Caller Politics,TheDCPolitics,912274352202712,MEDIA_NEWS_COMPANY,US,The greatest politics news site God ever created.,2016-01-19T16:18:21Z,270049,261608,2021-06-28T07:40:00Z,2021-06-28,07:40:00,Link,14041,9000,773,3268,761,63,30,12,116,18,NA,-,0,0,0,N/A,https://www.facebook.com/912274352202712/posts/4005153572914759,She let them have it,https://dailycaller.com/2021/06/25/mom-virginia-school-board-critical-race-theory-teacher-training/,NA,NA,Woman Blasts Virginia School Board For Sneaking CRT Into Teacher Training,A mother blasted the Fairfax County school board for including critical race theory in training for teachers and staff during a June 24 meeting.,NA,NA,NA,305.24,NA,2021-06-28T00:00:00Z
NA,csldiversityequityinclusion,1573772209530678,NON_PROFIT,US,"To provide resources, education, and support, in alignment with Science of Mind principles, to inspire, create, and maintain an atmosphere of equitable inclusiveness for all beings.

",2015-02-23T21:30:50Z,31698,32664,2021-07-26T13:16:08Z,2021-07-26,13:16:08,Photo,36852,15119,4863,14597,1283,86,410,210,131,153,NA,-,0,0,0,N/A,https://www.facebook.com/1573772209530678/posts/2910647612509791,NA,https://www.facebook.com/csldiversityequityinclusion/photos/a.1587718454802720/2910647569176462/?type=3,NA,"Those against CRT (Critical Race Theory) iour our schools never understood the lesson below: Let's say it again... Studying history will sometimes disturb you. Studying history will sometimes upset you. Studying history will sometimes make you furious. If studying history always makes you feel proud and happy, you probably aren't studying history.",NA,NA,NA,NA,NA,281.31,Diversity Equity Inclusion - Centers for Spiritual Living,2021-07-27T00:00:00Z
NA,animalrescuecoop,105833087425441,NON_PROFIT,AU,"The Animal Rescue Cooperative’s mission is to save animals by supporting rescue. We do this by providing an “at scale” support program helping rescuers, peak bodies and aligned industry partners to help animals.",2019-07-29T13:06:11Z,NA,NA,2020-01-03T00:02:55Z,2020-01-03,00:02:55,Link,NA,3411,405,5936,688,22,4,1879,8,0,NA,-,0,0,0,N/A,https://www.facebook.com/105833087425441/posts/162272618448154,"PLEASE SHARE - HOW YOU CAN HELP THE WILDLIFE IN THE BUSHFIRE & EVAC The Animal Rescue Collective (ARC) and The Rescue Collective have for months now been running emergency response for Wildlife and Animals caught up in the fires. We have shipped over 80 tonne of food, hundreds of packages of medicine, blankets, supportive garments and water storage. This is the largest animal rescue support project in Australian History, getting product and support to hundreds of Animal Resccuers, field workers and volunteers everywhere. Drop zones all the way from QLD to Tasmania. HERE IS HOW YOU CAN BE INVOLVED Donate financially here, this is a registered Animal Rescue charity https://mkc.org.au/donations/trcqld THIS FAQ TELLS YOU HOW YOU CAN HELP - Wishlist items we will need - How do donate money - How to volunteer as a transporter - How to volunteer as a safehouse, drop hub - How to volunteer as a field worker BUT this is only for people in the firezones who can be on the ground - How to volunteer as a craft maker and join the craft guild (EG, this means sewing, kitting, making supportive garments etc) - How to volunteer as a maker of hard product Anything else please comment BUT please understand we are absolutely flat out and we may not reply immediately. JOIN THE CHAT GROUPS National https://www.facebook.com/groups/mkcfreecycle https://www.facebook.com/therescuecollective WISHLIST ITEMS YOU CAN FIND THAT WE WILL NEED If you want to send product to us, here is the wishlist of items we need (Thanks Nicole) WISHLIST HAY AND CHAFF - oaten, meadow, teff ⭐️MACROPOD PELLETS OR MITAVITE ECONOMIX ⭐️HANGING BASKETS/PLANTERS - Wire with coir ⭐️BLANKETS - E.g. Kmart pet blankets ⭐️PET BOWLS 🌱BAXTER FLUIDS (point 9) 🐨BIOLAC FORMULAS 🌱LECTADE ORAL HYDRATION 🌱VETAFARM SPARK FLUIDS 🐨WOMBAROO IMPACT 🌱FUEL CARDS 🐨F10 VETERINARY DISINFECTANT 🌱METACAM, MOLOXICOM 🌱SYRINGES 1-60ML (cheap on ebay) 🐨VETAFARM CRITTA CARE 🌱ANIMAL WOUND GELS & SPRAYS 🐨NUTRIGEL 🐨ANIMAL FEEDING BOTTLES & TEATS 🌱VETWRAP (everyone needs vetwrap) ⭐️Domestic animal foo ⭐️SOFFBAN (Lots needed) ⭐️Chlorsig ⭐️IV Fluid infusion sets and canulars ⭐️Coffee ⭐️Micro Pourous Tape ⭐️Non adhesive dressings (like melonin) ⭐️PLASTIC BASINS ⭐️SANDPITS ⭐️JERRY CANS FOR WATER ⭐️10L CASKS OF WATER ⭐️*NEW* LITTER TRAYS (to use as water basins for smaller animals) You can order products or vouchers online from various pet & vet store. Email vouchers to: alli@mkc.org.au DROP OFF AND POSTAL ADDRESSES NSW - Currowan Fire NOWRA ARC ARC 98 Isa Road, Worrigee NSW, Australia WAGGA ARC Kildare Catholic College Kildare Street, Turvey Park NSW NSW - Gospers MOuntain Fire BLACKTOWN ARC - 15 Pembroke st Blacktown 2148. LITHGOW ARC - 25 Ordnance Avenue LITHGOW 2790 KATOOMBA ARC - 26 Frederica Street LAWSON NSW - TAREE/PORT MAC FIRES PORT MAC ARC - 112 ARRANBEE ROAD COFFS HARBOUR 9a Sea Breeze Place Boambee East 2452 QLD - Brisbane & NORTH NSW FIRES MT GRAVATT TRC 4/55 Temby Street TOOWOOMBA ARC 9 dixon court wilsonton heights ACT - Canberra SOUTH COAST FIRES HUGHES ARC - 15 Bamford St (drop in carport) MAWSON ARC - 5/191 Beasley street BELCONNEN ARC - Canberra Cat Vet, 16 Purdue St QUEANBEYAN ARC - 1/16 Broughton Place VIC - EAST GIPPSLAND FIRES CHURCHILL ARC - 8-12 Webster Street MELBOURNE ARC - 24 Bakers Parade, Brunswick West BAIRNSDALE ARC Jade Whittingham 1 Meadow CRT Bairnsdale TAS - Fingal/Manganna/Glen Lusk fires NEWSTEAD Lesley ARC PO Box 145 Newstead Tasmania 725 TAROONA Trish ARC 11 kelvedon Avenue Taroona 7053 FOR MORE DROP OFF LOCATIONS VISIT HERE https://rescuedpets.com.au/drop-off-locations/ NOMINATE AS A DROP OFF HUB OR SAFEHOUSE https://rescuedpets.com.au/add-listing/ Thank you for being part of this rescue program, here is how you can help. VOLUNTEER TO FEED ANIMALS IN THE FIREZONES Please complete this if you are able to drive to the places where help is needed and work with the local rescue teams. https://rescuedpets.com.au/macrofooddrops/ REQUEST HELP FOR YOUR ORG Please complete this if you are actually feeding or helping animals. https://rescuedpets.com.au/support/ NOMINATE AS A DROP OFF HUB OR SAFEHOUSE https://rescuedpets.com.au/add-listing/ NOMINATE AS A TRANSPORTER (UTES/VANS/TRUCKS NEEDED, not small cars) https://rescuedpets.com.au/transporter/ JOIN THE CRAFT GUILD TO MAKE THINGS THAT HELP https://www.facebook.com/groups/arfsncrafts/ JOIN THE MAKERS GUILD TO BUILD POSSUM BOXES AND HARD TO CUSTOMISE FEED/WATER ITEMS https://www.facebook.com/groups/arcmakers/ Anything else please comment below but please know what you can offer and how you can help! We need it. Time is our biggest challenge. TO DONATE FINANCIALLY (TAX DEDUCTIBLE) CLICK HERE https://mkc.org.au/donations/trcqld WHO IS BEHIND ALL THIS The Rescue Collective and Animal Rescue Collective (ARC) are all one team, alongside many rescue groups helping the firezones across 5 states, backed by a registered charity (MKC). All volunteers getting supplies and support everywhere we can.",https://mkc.org.au/donations/trcqld,NA,NA,Rescue Collective/ARC Bushfire Animal Rescue Sponsors,This is not a drill. A massive collection of product & support is needed to help thousands of badly burned wildlife in the fires.,NA,NA,NA,252.1,Animal Rescue Cooperative,2020-01-03T00:00:00Z
NA,romaniaefrumoasaoficial,1820087981595968,NEWS_SITE,RO,Aceasta pagina este dedicata tuturor romanilor de pretutindeni care isi iubesc tara,2016-11-09T14:59:43Z,889637,989932,2020-01-17T18:30:41Z,2020-01-17,18:30:41,Photo,NA,7585,1545,71346,215,14,4,3202,6,2,NA,-,0,0,0,N/A,https://www.facebook.com/1820087981595968/posts/2595815777356514,"VĂ ROG CU LACRIMI ÎN OCHI SĂ O SALVĂM PE MICUȚA CAMELIA DĂ UN SHARE DUREAZĂ DOAR 2 SECUNDE ! După un tratament îndelungat și dureros,cu un final fericit... au fost câteva luni de bucurie acasă, cu familia împreună❤️. Însă această fericire a durat foarte puțin, am aflat ca boala Cameliei a recidivat😥😥, și este nevoie urgent de tratament. În acel moment am simțit o durere pe suflet 💔și cum fuge pământul de sub picioare😢, doar ca trebuie sa fim tari pentru fetița noastră ❤️, și sa avem credință, că o să învingem boala asta cruntă și de această dată. Însă fără ajutorul d-vstra,OAMENI CU SUFLET MARE ❤️, acest vis, nu poate fi posibil, deoarece este foarte costisitor. Va imploram🙏🙏🙏, sa fiți alături de noi și acum 🙏, ca săi salvăm ochișorii Cameliei! Donații se pot face: Denumire entitate: Asociatia “SALVEAZA O INIMA” Cod de inregistrare fiscala: 31015982 Cont (IBAN) bancar: Cont RON: RO 05 BTRL 0070 1205 W828 70 XX Cont Euro: RO 28 BTRL EUR CRT 00 W828 7001 CONT USD: RO 68 BTRL USD CRT 00 W828 7001 COD SWIFT: BTRLRO22 COD BIC: BTRL Banca Transilvania Botosani Vă rugăm să specificați numele de familie (Popov) al copilului pentru care faceți donatia!",https://www.facebook.com/romaniaefrumoasaoficial/photos/a.1820091651595601/2595815757356516/?type=3,NA,MER,NA,NA,NA,NA,NA,244.66,România e frumoasă,2020-01-18T00:00:00Z
Black Lives Matter Austin,BlackLivesMatterAustin,461306924033295,COMMUNITY_ORGANIZATION,US,Black Lives Matter Austin is the only official chapter of the Network www.BlackLivesMatter.com in Texas. Contact us at BlackLivesMatterAustin@gmail.com.,2015-05-08T23:56:08Z,34464,35473,2021-09-18T10:55:31Z,2021-09-18,10:55:31,Photo,20106,7108,3384,7646,156,68,1416,131,179,18,NA,-,0,0,0,N/A,https://www.facebook.com/461306924033295/posts/2013670842130221,NA,https://www.facebook.com/BlackLivesMatterAustin/photos/a.461327414031246/2013670802130225/?type=3,NA,fornoe Che Inquirer 7.65 DON'T ERASE HISTORI!! OUR ERASE HISTORY!! OUR MAGA CRITICAL RACE THEORY MAGA,NA,NA,NA,NA,NA,236.54,NA,2021-09-18T00:00:00Z
Trang Minh Nguyễn Shop,trangminhnguyenshop,1672246126367645,CLOTHING_STORE,VN,"✨QUẦN ÁO THỜI TRANG THIẾT KẾ - HOT GIRL - QUẢNG CHÂU 

📞 Giải quyết đơn hàng : 0969.965.293

",2016-01-23T17:31:55Z,NA,NA,2020-12-09T05:41:20Z,2020-12-09,05:41:20,Photo,5943,3284,2563,44,49,0,0,1,0,2,NA,-,0,0,0,N/A,https://www.facebook.com/1672246126367645/posts/2785893065002940,📢📢📢 SALE KHỦNG MÙA CUỐI NĂM Set gồm 1 áo crt + 1 quần xuông Giá chỉ #1xx,https://www.facebook.com/trangminhnguyenshop/photos/a.1782946775297579/2785892995002947/?type=3,NA,TRANG MINH NGUYEN SH SHOP,Photos from Trang Minh Nguyễn Shop's post,NA,NA,NA,NA,228.58,NA,2020-12-09T00:00:00Z
Pocket Shop,pocketshopsrbija,1789717104574611,SHOPPING_SERVICE,RS,"Online kupovina. 
Možete naručiti slanjem podataka u INBOX ( Ime i Prezime , Grad , Ulica i broj ,Telefon ) ili nas nazovite 066-533-8541",2016-09-01T11:34:56Z,114611,118293,2020-12-08T06:00:01Z,2020-12-08,06:00:01,Photo,4378,2731,1354,248,20,3,9,1,7,5,NA,-,0,0,0,N/A,https://www.facebook.com/1789717104574611/posts/2784391441773834,"𝐓𝐗𝟗 𝗦𝗠𝗔𝗥𝗧 𝗧𝗩 𝗕𝗢𝗫‼️‼️ 👉Pretvorite vas obican Led-Lcd pa cak i stari CRT Tv u Smart vrlo jednostavno‼️‼️ ➖➖➖➖➖➖➖➖ ❌R̶e̶d̶o̶v̶n̶a̶ ̶c̶e̶n̶a̶:̶ ̶5̶0̶0̶0̶ ̶r̶s̶d̶̶ ⭕𝐀𝐤𝐜𝐢𝐣𝐬𝐤𝐚 𝐜𝐞𝐧𝐚: 𝟐𝟗𝟗𝟎 𝐫𝐬𝐝 ➖➖➖➖➖➖➖➖ ✅𝐆𝐥𝐞𝐝𝐚𝐧𝐣𝐞 𝐮 𝟒𝐊 𝐯𝐢𝐬𝐨𝐤𝐨𝐣 𝐫𝐞𝐳𝐨𝐥𝐮𝐜𝐢𝐣𝐢 ✅𝐆𝐥𝐞𝐝𝐚𝐧𝐣𝐞 𝐭𝐞𝐥𝐞𝐯𝐢𝐳𝐢𝐣𝐞 𝐮𝐳𝐢𝐯𝐨 ✅𝐆𝐥𝐞𝐝𝐚𝐧𝐣𝐞 𝟑𝐃 𝐟𝐢𝐥𝐦𝐨𝐯𝐚 ✅𝐈𝐠𝐫𝐚𝐧𝐣𝐞 𝐳𝐚𝐡𝐭𝐞𝐯𝐧𝐢𝐡 𝐢𝐠𝐫𝐢𝐜𝐚 𝐢𝐭𝐝 ➖➖➖➖➖➖➖➖ 👉𝐓𝐗𝟗 4K UltraHD Android Quad Core model 2020 ➖➖➖➖➖➖➖➖ 🔹𝐑𝐀𝐌: 𝟐 𝐆𝐁 /𝐃𝐃𝐑𝟑 🔹𝐑𝐎𝐌: 𝟏𝟔 𝐆𝐁 ➖➖➖➖➖➖➖➖ ⬛𝐂𝐏𝐔: 𝐐𝐮𝐚𝐝-𝐜𝐨𝐫𝐞 𝟏.𝟐 ➖➖➖➖➖➖➖➖ ➖➖➖➖➖➖➖➖ 𝟒𝐊 𝐀𝐍𝐃𝐑𝐎𝐈𝐃 𝐓𝐕 𝐁𝐎𝐗 ➖➖➖➖➖➖➖➖ ➖➖➖➖➖➖➖➖ ⬜ ⭕𝗝𝗘𝗗𝗡𝗢𝗦𝗧𝗔𝗩𝗡𝗔 𝗜𝗡𝗦𝗧𝗔𝗟𝗔𝗖𝗜𝗝𝗔 𝗭𝗔 𝟱 𝗠𝗜𝗡𝗨𝗧𝗔 ⬜ ⭕𝗕𝗘𝗦𝗣𝗟𝗔𝗧𝗡𝗘 𝗔𝗣𝗟𝗜𝗞𝗔𝗖𝗜𝗝𝗘 𝗜 𝗧𝗘𝗟𝗘𝗩𝗜𝗭𝗜𝗝𝗔 ⬜ ⭕𝗕𝗘𝗦𝗣𝗟𝗔𝗧𝗡𝗜 𝗣𝗥𝗢𝗚𝗥𝗔𝗠𝗜 𝗭𝗔 𝗚𝗟𝗘𝗗𝗔𝗡𝗝𝗘 𝗦𝗔𝗠𝗢 𝗩𝗔𝗠 𝗝𝗘 𝗣𝗢𝗧𝗥𝗘𝗕𝗔𝗡 𝗜𝗡𝗧𝗘𝗥𝗡𝗘𝗧 𝗪𝗜𝗙𝗜 𝗶𝗹𝗶 𝗣𝗥𝗘𝗞𝗢 𝗟𝗔𝗡 𝗞𝗮𝗯𝗹𝗮 ⬜ ⬜👉 4K UltraHD Android Quad Core model 2020 🔹CPU: Quad-core 64-bit ARM® Cortex up to 4x1.2GHz HDMI 2.0A 🔹RAM: 2GB DDR3 (sertifikovana Branded ETT memorija) 🔹ROM: 16GB eMMC, podrzava MicroSD(TF) do 64GB (sertifikovan Branded ETT chip) 🔹WAN 2.4 GHz WiFi 802.11 b/g/n 🔹LAN 10/100 M Base-T 🔹USB 2 High speed USB 2.0 🔹SPDIF Digitalni audio izlaz 🔹Video format: 4Kx2K, ASF, AVI, DAT, FLV, ISO, MKV, MOV, MP4, MPEG, MPG, RMVB, TS, WMV1080P, H.264, H.265, MPEG-1, MPEG2, MPEG4, VC-1, VP9 Profile-2, WMV 🔹Audio format: AAC, AC3, APE, DTS, FLAC, M4A, MP3, OGG, WAV, WMA 🔹Photo Format: BMP, GIF, JPEG, JPG, PNG ⬜ ➖➖➖➖➖➖➖➖➖➖➖ ⬜ 📦𝐏𝐨𝐫𝐮č𝐢𝐭𝐞 𝐬𝐥𝐚𝐧𝐣𝐞𝐦 𝐩𝐨𝐝𝐚𝐭𝐚𝐤𝐚 𝐮 𝐈𝐍𝐁𝐎𝐗 𝐢𝐥𝐢 𝐤𝐥𝐢𝐤𝐨𝐦 𝐧𝐚 𝐥𝐢𝐧𝐤 m.me/pocketshopsrbija:=:https://www.messenger.com/login.php?next=https%3A%2F%2Fwww.messenger.com%2Ft%2F1789717104574611%2F%3Fmessaging_source%3Dsource%253Apages%253Amessage_shortlink ✔️ ⬜ ☑️ Ime i prezime ☑️ Grad / Mesto i Poštanski br. ☑️ Ulica i broj ☑️ Telefon ⬜ 🚚𝐃𝐨𝐬𝐭𝐚𝐯𝐚 𝐳𝐚 𝟏-𝟐 𝐫𝐚𝐝𝐧𝐚 𝐝𝐚𝐧𝐚 𝐧𝐚 𝐚𝐝𝐫𝐞𝐬𝐮 𝐩𝐨 𝐜𝐞𝐧𝐢 𝐢𝐬𝐩𝐨𝐫𝐮𝐤𝐞 𝐨𝐝 𝐨𝐤𝐨 𝟑𝟎𝟎 𝐝𝐢𝐧",https://www.facebook.com/pocketshopsrbija/photos/a.1800159710197017/2784391671773811/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fpocketshopsrbija%2Fphotos%2Fa.1800159710197017%2F2784391671773811%2F%3Ftype%3D3,NA,NA,NA,NA,NA,NA,218.9,NA,2020-12-08T00:00:00Z
