page_name,user_name,facebook_id,page_category,page_admin_top_country,page_description,page_created,likes_at_posting,followers_at_posting,post_created,post_created_date,post_created_time,type,total_interactions,likes,comments,shares,love,wow,haha,sad,angry,care,video_share_status,is_video_owner,post_views,total_views,total_views_for_all_crossposts,video_length,url,message,link,final_link,image_text,link_text,description,sponsor_id,sponsor_name,sponsor_category,overperforming_score_weighted_likes_1x_shares_1x_comments_1x_love_1x_wow_1x_haha_1x_sad_1x_angry_1x_care_1x,group_name,date_r
CAT & KITTEN RESCUE NETWORK 4 Precious Lives Needing Urgent Help,NA,156693481138269,none,NA,NA,NA,7630,NA,2020-11-06T22:31:56Z,2020-11-06,22:31:56,Photo,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/156693481138269/permalink/1871619602978973,NA,https://www.facebook.com/mlcsavingnyccats/photos/a.1615364675381008/2689118098005655/?type=3,NA,Bebe male people-oriented loves to be held & & pet MaCC 105361,Must Love Cats - Saving NYC Cats,"MANHATTAN ACC ADOPTABLE

Bebe 105361

1Y | M | Stray | 10 lbs.

A volunteer writes: This strapping adolescent boy in a tuxedo will do anything to get your attention. First, it's a chorus of meows. Then, it's poking his paws through the bars, and when he finally captures your attention, he lays down on all fours with his head up high, as if to say, see, see, look at how well-behaved I am. When I started petting him, he was finally calm; he craves abundant human contact. When a staff member visited Bebe, he climbed into her lap and was easy to pick up and return to his kennel. If you are looking for a love like no other, look no further, but look for him as soon as you can; he's as eager as can be.

Medical:

3-Nov-2020

Progress Exam

Vet Notes: 5:47 PM

Reported to be eating wet food with reasonable appetite

continue to monitor in isolation

2-Nov-2020

Progress Exam

Vet Notes: 5:30 PM

Whiteboard repots pt is now having bloody nasal discharge.

Poor appetite

S: Quiet in kennel

O: Breathing through nose
-Mild crusty and bloody nasal discharge
-No ocular discharge

A: URI

P:
1. Add LRS 200 ml SQ SID x4 days
2. Mirataz 1.5 inch strip in ear SID x4 days
3. Nebulize 10 min SID x4 days

1088

1-Nov-2020

Progress Exam

Vet Notes: 12:11 PM

S: Whiteboard reports subdued and runny nose. BAR in kennel, eating well.

O:
EENT: OU clear/bright, no ocular discharge, but moderate blood-tinged, mucoid nasal discharge with frequent sneezing observed and audible congestion
H/L: Eupneic
MSI: Unremarkable

A: URI

P:
Move to isolation
0.25ml vitamin B12 SQ once
Fortiflora SID x 7 days
1.2ml doxycycline PO SID x 7 days
Little remedies 1 drop each nostril BID x 5 days

18-Oct-2020

Progress Exam

Vet Notes: 3:06 PM

Hx: Reported to have clear nasal discharge this morning.

S: Alert in kennel, quiet, at back of kennel

O: Bright-eyed, no ocular or nasal discharge. No coughing or sneezing. Normal resp rate and effort.

A: No signs of URI at this time

P: CTM

1088

18-Oct-2020

DVM Intake

Vet Notes: 10:03 AM

DVM Intake Exam

Estimated age:
Microchip noted on Intake?
negative
History:
Stray
Subjective:
BAR H pink 1 sec
Observed Behavior -
Tense but easily examined; no growling
Evidence of Cruelty seen -
no
Evidence of Trauma seen -
no

Objective

P = 200hr
R = 40rr
BCS 5/9

EENT: Eyes clear, ears clean, no nasal or ocular discharge noted
Oral Exam: nsf
PLN: No enlargements noted
H/L: NSR, NMA, CRT < 2, Lungs clear, eupnic
ABD: Non painful, no masses palpated
U/G: Mi with 2 down
MSI: Ambulatory x 4, skin free of parasites, no masses noted, healthy hair coat
CNS: Mentation appropriate - no signs of neurologic abnormalities

Assessment
apparently healthy

Prognosis:
good
Plan:
intake procedures

SURGERY:
Okay for surgery

Behavior:

Animal Behavior Saved At: 22-Oct-2020 15:27:19.000

Animal ID:

105361

Animal Name: Bebe

Age: 1 Year 2 Weeks

Tag Number:

Breed: Domestic Short Hair

Gender: Male

Spayed / Neutered: No

Handler: 991647

Observer:

Behavior Assessment Date:

10/20/2020

Retest Date:

11/20/2020

KNOWN HISTORY:

Bebe was brought in as a stray, there is not information on his behavior in a home environment.

As per finder, Bebe was social with the people at home except with her.

Bebe has a single bite incident detailed in a separate report.

ENRICHMENT NOTES:

10/18/20
Lying flat at the back of the kennel. Becomes alert on approach but remains in place. Returns some soft blinks but remains very alert throughout the interaction. Not interested in treats or toys but tolerates touch. Has potential with some time. Gave shor-line cover.

10/22/20
Stress meowing and rolling around for attention. Wants to get out of the kennel. Seems as if he is trying to mate. Gave tuna, toys, stuffed toy, a box and a kuranda bed. Seems bored in kennel.

EVALUATION:

ACTIVITY LEVEL:

Energetic

VOCAL:

Quiet

CHARACTER TYPE:

Social

 

Sweet

 

Affectionate

 

Insistent

 

Playful

 

Curious

BEHAVIOR DETERMINATION:

Level 2

BEHAVIOR SUMMARY:

Bebe was at the front, standing tall, alert and curious, and allowed all petting and quickly pushed out to stand and lay on the assessor's lap while watching the nearby cats which caused her to low growl. She was easily picked up and placed back inside the kennel where he remained curious about life outside the kennel. He continued to enjoy all petting with a high tail and when offered catnip rolled in it, and began stretching and rolling on his back left and right. He became even friendlier on the catnip. He has a single bite incident that is not well explained but it's possible he may be prone to over-stimulating and some care should be exercised as he transitions into his new home.

Bebe interacts with the observer, solicits attention, is easy to handle and tolerates all petting. Due to being highly active and with a single bite incident We recommend that he go to a home with some cat experience preferred or at least be well counseled regarding cats who can become (truncated)",NA,NA,NA,-30,NA,2020-11-07T00:00:00Z
NA,NA,147663890960,none,NA,NA,NA,3876,NA,2021-08-16T19:39:00Z,2021-08-16,19:39:00,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/147663890960/permalink/10160114238285961,"**WASHOE PATRIOTS MEETING** When: Tuesday August 17th at 6:30pm Agenda: **CAN'T CENSOR THE SIDEWALK CAMPAIGN**, Board of Education AFFIDAVITS OF MALADMINISTRATION, and preparation for the JOEY GILBERT RALLY on Sunday August 22nd! Affidavit Preparation Starts at 6:00pm - Forensic Audit Affidavits are also available Location: 3650 Boynton Lane, RENO – Lucky Lane Clubhouse Please park on Boynton Plan to bring family over age 16, bring friends, bring fellow patriots!",https://washoepatriots.com/,NA,NA,Washoe Patriots – Join us in reclaiming our freedoms!,Our Mission: MAKE NEVADA RED..AGAIN!!DEMAND 2020 ELECTION AUDITPROTECT 2ND AMENDMENTNO FORCED VAXINATIONSSTOP CRT IN SCHOOLSRECLAIM OUR FREEDOMSTAKE ACTION! We Educate The Public and Businesses To Take Action Events Calendar Washoe Patriots is a NON-VIOLENCE Strategy based Organization formed to use...,NA,NA,NA,-28,A Strong Nevada,2021-08-17T00:00:00Z
NA,NA,769900223062259,none,NA,NA,NA,NA,NA,2020-01-12T16:37:38Z,2020-01-12,16:37:38,Photo,20,6,0,5,0,0,0,9,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/769900223062259/permalink/2825684530817141,NA,https://www.facebook.com/salveazaoinima/photos/a.974113199305812/2960778940639218/?type=3,NA,NA,Salvează o inimă,"CU LACRIMI IN OCHI TE ROG SA  DAI UN SIMPLU SHARE!! NU TE COSTA NIMIC!!
Intreaga lui poveste o aveti aici: www.salveazaoinima.ro/david-caragea
Eu sunt David si am 1 an si 6 luni, iar de curand am fost diagnosticat cu o boala care nu-mi da voie sa copilaresc si sa cresc asa cum orice copil ar trebui sa o faca. Doctorii spun ca am cancer in faza lV, eu fiind atat de mic nu stiu ce inseamna asta, insa ii vad pe mami si pe tati atat de tristi si inteleg ca, ceva rau se intampla cu mine.
Donații se pot face:

Denumire entitate: Asociatia “SALVEAZA O INIMA”
Cod de inregistrare fiscala: 31015982

Cont (IBAN) bancar:

Cont RON: RO 05 BTRL 0070 1205 W828 70 XX

Cont Euro: RO 28 BTRL EUR CRT 00 W828 7001

CONT USD: RO 68 BTRL USD CRT 00 W828 7001

COD SWIFT: BTRLRO22

COD BIC: BTRL

Banca Transilvania Botosani

Vă rugăm să specificați numele de familie (Caragea) al copilului pentru care faceți donatia!",NA,NA,NA,1.05,Romani din Papenburg Germania,2020-01-13T00:00:00Z
NA,COSProjectNY,1495251234067054,ORG_GENERAL,US,We're committed to passing legislation to rein in the power and jurisdiction of the federal government by calling an Article V Convention of States.,2014-09-21T18:58:35Z,2342,2351,2021-07-14T12:02:42Z,2021-07-14,12:02:42,Photo,6,3,1,2,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/1495251234067054/posts/3038745699717592,Parents should decide what their kids learn in school. Full stop.,https://www.facebook.com/COSProjectNY/photos/a.1495630390695805/3038745699717592/?type=3,NA,"THE FEDERAL GOVERNMENT HAS NO BUSINESS TEACHING ""CRITICAL RACE THEORY"" TO OUR KIDS. SHARE IFYOU AGREE! COS CONVENTION CONVENTIONSIATESACTION ÛT",Timeline Photos,NA,NA,NA,NA,-3.33,Convention of States New York,2021-07-15T00:00:00Z
NA,NA,287892482523170,none,NA,NA,NA,150117,NA,2021-03-08T00:34:16Z,2021-03-08,00:34:16,Link,28,28,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/287892482523170/permalink/349898286322589,NA,https://www.facebook.com/groups/ikatancintaofficial/permalink/349893599656391/,NA,NA,This is a re-share of a post,"Kisi2 malam ini part 1...

Andin berbaring dikmrnya, dy lalu teringat kejadian saat diambulans td, Andin dan Al dibangku belakang, tangan Al memegang tangan Andin yg lg tiduran diatas brangkar, petugas medis du2k didpn bersm supir. Andin menatap Al: mas, maaf ya, krn Q ngalamin kejadian ini, jdnya liburan Qt berantakan mas, Qt gagal liburan dan km malah nyariin Q kemn2. Al langsung melotot: uda, gak ush bhs liburan, nnt tiket sm villanya bs dipesan lg, yg penting skrg km selamat dan sy uda menemukan km, bw km plg. Andin tersenyum haru menatap Al: sekali lg mksh ya mas, mksh km uda mw mencari Q, km uda menuhin janji km. Al menjwb sok cuek: ya iya lah sy cari km, gmn gak, Reyna nanyain km terus, pusing sy, smp dy nangis2 mw ngomong sm km, smp2 sy harus pura2 tiru suara km ditlp, biar Reyna gak cemas mikirin km. Andin tampak terkejut: hah, km bs niru suara Q mas, km serius mas?terus Reyna percaya gt? Al menjwb: ya percaya lah. Lalu Andin mnt gmn Al menirukan suaranya, Andin mw dengar, Al BT: apaan sih, uda ah gak penting, slh sy crt ke km. Andin sok merajuk, dy lepasin tangan Al yg dr td pegangin dy: ah pelit, ms gt aja gak mw, Q ngambek deh. Al te2p gak mw: mn ada org ngambek tp bilang dl. Andin terus memaksa: mas, ayo dong, Q mw denger, sekali aja, please. Al akhirnya lu2h, lalu dy berdehm dan merubah suaranya ky suara perempuan: hay Reyna, mama sm papa lg liburan ya. Andin langsung tersenyum cb tahan supaya gak ketawa: ya ampun mas. Al memperhatikan Andin yg tampak senang: uda gak ush senyum2, kl ketawa ya ketawa aja. Lalu Andin tertawa lepas krn uda gak tahan lg: aneh bgt suara km mas, sumpah, aneh bgt, ms suara Q begitu. Sangking ketawa terus Andin jd merasa kesakitan: au sakit. Al jd cemas: mn yg sakit? Keduanya berta2pan, Andin gak jwb dy malah menatap mata Al, Al lalu dekatkan wajahnya mw cium kening Andin, tb2 Al yg mw cium kening Andin terlonjak, hidungnya jd kena kepala Andin, Al langsung meringis kesakitan sambil pegangi hidungnya, Andin jg kesakitan dan memegangi kepalanya, rupanya mobil ambulans melindas sebuah batu yg cukup bsr sehingga mobil oleng. Andin dan Al bicara kesakitan, supir ambulans langsung hentikan mobilnya dan menoleh kebelakang: pak, bu ada apa? Andin dan Al serentak menjwb gak pa2 pak.",NA,NA,NA,-6.71,IKATAN CINTA OFFICIAL,2021-03-08T00:00:00Z
Moreton Bay Lost and Found Pets,NA,754611594592400,none,NA,NA,NA,14921,NA,2021-01-20T14:21:18Z,2021-01-20,14:21:18,Photo,30,5,2,16,0,0,0,5,0,2,NA,-,0,0,0,N/A,https://www.facebook.com/groups/754611594592400/permalink/3556990431021155,NA,https://www.facebook.com/foundem/photos/a.2710208052391167/3708687435876552/?type=3,NA,NA,Brisbane North Lost Pet Register,"MISSING – DOG – ALBANY CREEK  - MORETON BAY REGION – 19/01/2021

Lost 4yr old Mini poodle called Ruby
Female
Very friendly
Pink collar with pink bone shaped name tag has owners name and no. + council tag
Casearia crt, Meranti crt & Lancewood dr area
Last seen 1700 Tuesday 10.01.21
Microchipped

Contact Link; https://business.facebook.com/joanne.pitt.142

Admin Link; https://business.facebook.com/foundem/inbox/?mailbox_id=220854611326536&selected_item_id=100000167590434

QLPR Link; https://business.facebook.com/Queenslandlostpets/photos/pb.264040453640782.-2207520000../3924072877637503/?type=3&theater

MB Link - https://business.facebook.com/qlpr.cabpinerivers/photos/a.220106398069618/3637444226335801/?type=3&theater

(Deb)",NA,NA,NA,-1.8,NA,2021-01-21T00:00:00Z
Chợ Đồ Cũ Nhật Bản ( 中古品 日本市場),NA,1938508789598892,none,NA,NA,NA,6903,NA,2021-01-19T03:09:22Z,2021-01-19,03:09:22,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/1938508789598892/permalink/3537953676321054,NA,https://www.facebook.com/groups/nomido/permalink/4117057848413013/,NA,NA,Hà,"XẢ HÀNG
Thun dài tay,crt 500y
Hoodie,nỉ bông 700y
Khoác 800y
Set váy,cvay,set tt,quần tt,đồ đôi,mũ,Balô,túi,....",NA,NA,NA,-28,NA,2021-01-19T00:00:00Z
League of Women Voters of the Cincinnati Area,lwvcincinnati,331449191887,NON_PROFIT,US,Making democracy work. http://www.lwvcincinnati.org,2010-03-02T22:44:02Z,2616,2847,2021-10-01T19:00:00Z,2021-10-01,19:00:00,Link,2,1,0,0,0,1,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/331449191887/posts/10159069746311888,Opposition to a proposed bill on banning teaching some topics in schools:,https://www.statenews.org/government-politics/2021-09-29/republican-bills-to-restrict-teaching-on-race-and-policy-meeting-opposition,NA,NA,Republican Bills To Restrict Teaching On Race And Policy Meeting Opposition,"The bills would ban what sponsors call ""critical race theory"", a concept not taught in K-12 schools in Ohio.",NA,NA,NA,-0.83,NA,2021-10-02T00:00:00Z
NA,TennesseeStar,728742650616632,LOCAL,US,"The Tennessee Star is your place for news and information that matters to Tennesseans! Investigative Reports, thoughtful Opinion, Sports, Lifestyle, & more.",2017-01-16T21:21:58Z,15695,16360,2021-06-03T01:09:13Z,2021-06-03,01:09:13,Link,7,4,1,1,0,0,0,0,1,0,NA,-,0,0,0,N/A,https://www.facebook.com/728742650616632/posts/1931370010353884,"Just four weeks ago, I wrote about the rising resistance to the woke craze and critical race theory, and much has transpired since then. Here in California, even Disneyland has not been spared the wrath of the crazies. On May 7, the incomparable Christopher Rufo reported that “The Wokest Place on Earth” now includes employee trainings on systemic racism, white privilege, white fragility, and white saviors, and also launched racially segregated “affinity groups” at the company’s headquarters. But just five days later, Rufo disclosed that Disney “has removed its entire antiracism program from the company’s internal portal, effectively scrubbing it out of existence.” Rufo added, “This is a major victory in the war against ‘woke capital,’” and noted that a “significant backlash from the public” was responsible for the shift. While some skeptics suggested that the policy was being “tweaked or rebranded, not scrubbed,” Rufo responded, “Possibly, but small victories start to add up. We’ve set the precedent—and forced a $329 billion company to back down.” https://sws.sh/Hp2Dd:=:https://tennesseestar.com/2021/06/03/commentary-critical-race-theory-has-radically-transformed-americas-corporations-and-public-schools/?utm_campaign=socialwebsuite&utm_source=socialwebsuite.com&utm_medium=social",https://sws.sh/Hp2Dd,https://tennesseestar.com/2021/06/03/commentary-critical-race-theory-has-radically-transformed-americas-corporations-and-public-schools/?utm_campaign=socialwebsuite&utm_source=socialwebsuite.com&utm_medium=social,NA,Commentary: Critical Race Theory Has Radically Transformed America's Corporations and Public Schools - Tennessee Star,"Just four weeks ago, I wrote about the rising resistance to the woke craze and critical race theory, and much has transpired since then.",NA,NA,NA,-12.29,The Tennessee Star,2021-06-03T00:00:00Z
NA,NA,1737807839859640,none,NA,NA,NA,68201,NA,2021-04-10T00:29:13Z,2021-04-10,00:29:13,Status,318,16,301,0,1,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/1737807839859640/permalink/2568534730120276,Áo crt up,NA,NA,NA,NA,NA,NA,NA,NA,6.49,🌸 Shop Online Ninh Hòa 🌸,2021-04-10T00:00:00Z
NA,NA,1494444484135705,none,NA,NA,NA,NA,NA,2020-02-06T07:14:27Z,2020-02-06,07:14:27,Photo,3,3,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/1494444484135705/permalink/2644103615836447,Crt,https://www.facebook.com/photo.php?fbid=230863037927433&set=gm.2644103615836447&type=3,NA,NA,Photos from Lệ Thủy 's post,NA,NA,NA,NA,-8.33,CHỢ TRỜI MINH HÓA,2020-02-06T00:00:00Z
NA,NA,492677514397529,none,NA,NA,NA,121571,NA,2020-07-23T23:40:35Z,2020-07-23,23:40:35,Status,394,69,323,0,0,0,2,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/492677514397529/permalink/1307465682918704,Tìm crt :))),NA,NA,NA,NA,NA,NA,NA,NA,10.1,Chợ Hiệp Hoà Online☑️,2020-07-24T00:00:00Z
National Network View,NationalNetworkView,629014200484696,MEDIA_NEWS_COMPANY,US,"NNV news works in the Ministry of Information. We cover the 9 Ministries of our Nation & other trending topics. Working  to provide unbiased content with accurate information, NNV challenges the mainstream with straight forward commentary.",2013-12-09T19:21:36Z,4861,6733,2021-06-28T20:47:56Z,2021-06-28,20:47:56,Live Video Scheduled,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/629014200484696/posts/4234776413241772,"Replay #NNVnews | Michael B. Jordan & J'Ouvert | W. Point, White Rage, CRT | Buffalo's Historical Win NNV monthly contributors Zakiya Sankara-Jabar and Lawrence Muhammad return to discuss the backlash that actor, Michael B. Jordan, recently received for the initial name of his Rum product after a Caribbean emancipation festival with 18-century slavery ties. Gen. Mark Milley Chairman of the Joint Chiefs of Staff defends the right to include a historically contextual racial seminar at West Point. Buffalo, New York, is on track to elect its first woman to lead New York’s second-largest city. NNV News is an independent news media, which reports on current events and topics that effect OUR community. Host: Willie B. Muhammad Contributors: Zakiya Sankara-Jabar and Lawrence Muhammad LIKE, COMMENT, SHARE & SUBCRIBE Support | NNVnews.com Follow | Instagram & Twitter @NNVnews Follow | Facebook.com/NationalNetworkView:=:https://www.facebook.com/NationalNetworkView Subscribe | Youtube.com/NNVnews:=:https://www.youtube.com/NNVnews Be A Part of the Force that combats false media! Donate please https://bit.ly/3aYQitU:=:https://nnvnews.com/donate/ #NNVnews #NNV #NNVnewsLIVE #WillieBMuhammad #ZakiyaSankaraJabar #LawrenceMuhammad #MBJ #MichaelBJordan #JOuvert #CulturalAppropriation #CaribbeanCommunity #CaribbeanFestival #CRT #CriticalRaceTheory #WestPoint #outrage #Education #GeneralMarkMilley #HistoricalContext #BuffaloNY #BuffaloMayor #MayoralRace #MayoralPrimary #IndiaWalton #ByronBrown",https://www.facebook.com/NationalNetworkView/videos/182998553778454/,NA,NA,"Replay #NNVnews | Michael B. Jordan & J'Ouvert | W. Point, White Rage, CRT | Buffalo's Historical Win",NA,NA,NA,NA,-22,NA,2021-06-29T00:00:00Z
NA,NA,2457633590951382,none,NA,NA,NA,NA,NA,2020-06-30T21:44:20Z,2020-06-30,21:44:20,Photo,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/2457633590951382/permalink/3070970169617718,NA,https://www.facebook.com/photo.php?fbid=142799717389647&set=p.142799717389647&type=3,NA,NA,Khánh,"Crt cổ V
Lẻ #30k
Sỉ 3c #25k
TUYỂN SỈ CTV TOÀN QUỐC🌍
LIÊN HỆ: 0867978960☎",NA,NA,NA,-74,Chợ Bỏ sỉ quần áo ôm lô giá rẻ 5k - 10k- 15k - 20k - 25k,2020-07-01T00:00:00Z
NA,LeadershipInstitute,100064370726468,SPECIALTY_SCHOOL,US,"The Leadership Institute trains conservatives. Its grads are activists, students, and leaders who kn",2008-04-24T16:55:01Z,82865,84349,2021-08-06T11:25:02Z,2021-08-06,11:25:02,Link,1,0,1,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/19342050934/posts/10159141160985935,"Campus Reform reports: ""According to one Vanderbilt professor, “Critical Race Theory is the kryptonite of White evangelicals.""""",http://ow.ly/Dm4950FL4cs,https://campusreform.org/article?id=17919&utm_source=hootsuite&utm_medium=facebook&utm_term=organic_post&utm_content=cro&utm_campaign=,NA,Are religious CRT opponents 'too White to be evangelical'? Profs and pastors criticize Christians during panel.,"Professors from Vanderbilt, Georgetown, and Vassar participated as panelists during a church-based event on Critical Race Theory.",NA,NA,NA,-19,Leadership Institute,2021-08-06T00:00:00Z
NA,proamericanews,993293174040189,MEDIA_NEWS_COMPANY,US,"We tell the real news about America that the mainstream newspapers will never tell you. This is the pro-America page.

Proudly managed by the Daily Wire.",2016-04-02T20:06:05Z,277646,272697,2021-05-26T16:11:04Z,2021-05-26,16:11:04,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/993293174040189/posts/4042074982495311,NA,http://dlvr.it/S0TbRh,https://www.dailywire.com/news/update-maine-superintendent-allows-anti-crt-parent-to-attend-graduation-following-daily-wire-report?%3Futm_source=facebook&utm_medium=social&utm_campaign=proamerica,NA,Update: Maine Superintendent Allows Anti-CRT Parent To Attend Graduation Following Daily Wire Report,The superintendent of a Maine school granted an anti-CRT parent access to his daughter’s graduation following a report from The Daily Wire.,NA,NA,NA,-116,Pro-America News,2021-05-27T00:00:00Z
